2019 07 04 18 16  4.66  35.6955 -117.4878 11.28  2.13  0.24  0.34  0.12  86  37  15   4       143
2019 07 04 18 16 20.34  35.6780 -117.5095  1.16  1.86  0.30  0.48  0.17 102  22  12   2       144
2019 07 04 18 16 33.73  35.7252 -117.5335  6.74  2.94  0.12  0.40  0.14  60  84  37  28       145
2019 07 04 18 16 53.09  35.7248 -117.5263  2.85  1.99  0.37  0.46  0.12 141  15   7   4       146
2019 07 04 18 17  5.28  35.7082 -117.4747  1.24  2.21  0.41  0.78  0.20 109  27  10   2       147
2019 07 04 18 17 15.32  35.7185 -117.5337  4.94  2.87  0.20  0.58  0.17  59  60  28  15       148
2019 07 04 18 17 37.40  35.6805 -117.4840  5.61  1.79  1.56  2.81  0.10 157  11   5   0       149
2019 07 04 18 17 56.02  35.7332 -117.5265 10.69  2.21  0.17  0.36  0.11  59  44  18  10       150
2019 07 04 18 18 11.10  35.7120 -117.6213  6.97  2.20  0.52  1.75  0.15 152   9   6   0       151
2019 07 04 18 18 18.67  35.7505 -117.5520  7.70  1.84  0.32  0.54  0.11  88  21  12   1       152
2019 07 04 18 18 45.72  35.6380 -117.6110  9.43  3.38  0.11  0.33  0.14  36 108  48  38       153
2019 07 04 18 18 52.07  35.6123 -117.6240  0.00  2.98  0.37  0.63  0.23  76  18  12   0       154
2019 07 04 18 19  8.09  35.7237 -117.5085 11.57  2.60  0.43  0.96  0.19 145  28  15   1       155
2019 07 04 18 19 21.69  35.6420 -117.5468  1.88  2.40  0.22  0.53  0.13  79  29  15   3       156
2019 07 04 18 19 58.13  35.6958 -117.4947  9.03  2.08  0.27  0.85  0.08 146  26   8  12       157
2019 07 04 18 20  7.52  35.6598 -117.5320  7.26  2.13  0.25  1.03  0.12  93  30  15   2       158
2019 07 04 18 20 20.44  35.7043 -117.4835  3.59  2.44  0.21  0.59  0.16  63  57  32  12       159
2019 07 04 18 20 43.16  35.6823 -117.5932  2.90  1.73  1.83  3.29  0.12 263  10   4   1       160
2019 07 04 18 21  1.41  35.7310 -117.5235  9.53  1.99  0.28  0.47  0.07 142  24  12   3       161
2019 07 04 18 21 13.74  35.7305 -117.5235  8.46  2.16  0.33  0.92  0.09 142  21   9   1       162
2019 07 04 18 21 16.76  35.5920 -117.5792  9.75  2.20  0.49  1.56  0.20  92  15   9   2       163
2019 07 04 18 21 25.34  35.6788 -117.5153  2.91  2.61  0.21  0.54  0.17  61  57  29  10       164
